date,temp,rain_in,snow_in,pct_cloud_cover,traffic_volume,holiday,year,month_day,month,day,weekday
2016-08-16,71.51825000000004,0.2,0.0,11.5,79830.0,None,2016,08-16,8,16,Tuesday
2016-08-17,71.92700000000004,0.0,0.0,1.3333333333333333,82589.0,None,2016,08-17,8,17,Wednesday
2016-08-18,71.31350000000002,0.0,0.0,7.666666666666667,82139.0,None,2016,08-18,8,18,Thursday
2016-08-19,68.37725000000005,0.44,0.0,74.33333333333333,85417.0,None,2016,08-19,8,19,Friday
2016-08-20,62.20648275862072,0.38,0.0,73.96551724137932,84552.0,None,2016,08-20,8,20,Saturday
2016-08-21,63.218750000000036,0.0,0.0,18.958333333333332,59222.0,None,2016,08-21,8,21,Sunday
2016-08-22,70.03400000000003,0.0,0.0,5.708333333333333,81092.0,None,2016,08-22,8,22,Monday
2016-08-23,72.43945454545457,1.01,0.0,22.0,97992.0,None,2016,08-23,8,23,Tuesday
2016-08-24,69.81905882352945,0.07,0.0,62.911764705882355,93008.0,None,2016,08-24,8,24,Wednesday
2016-08-25,65.13275000000003,0.0,0.0,17.375,86688.0,State Fair,2016,08-25,8,25,Thursday
2016-08-26,62.65328000000005,0.0,0.0,10.04,90235.0,None,2016,08-26,8,26,Friday
2016-08-27,63.526100000000056,0.01,0.0,66.725,120605.0,None,2016,08-27,8,27,Saturday
2016-08-28,66.32068181818187,0.0,0.0,55.61363636363637,98860.0,None,2016,08-28,8,28,Sunday
2016-08-29,74.71220000000007,1.27,0.0,27.933333333333334,97806.0,None,2016,08-29,8,29,Monday
2016-08-30,69.4376774193549,0.34,0.0,35.32258064516129,86617.0,None,2016,08-30,8,30,Tuesday
2016-08-31,63.852285714285756,0.0,0.0,7.928571428571429,90752.0,None,2016,08-31,8,31,Wednesday
2016-09-01,62.853714285714325,0.0,0.0,11.0,68567.0,None,2016,09-01,9,1,Thursday
2016-09-02,63.75875000000004,0.0,0.0,19.0,83832.0,None,2016,09-02,9,2,Friday
2016-09-03,65.58125000000005,0.0,0.0,2.625,62921.0,None,2016,09-03,9,3,Saturday
2016-09-04,68.57461538461544,0.02,0.0,42.76923076923077,64197.0,None,2016,09-04,9,4,Sunday
2016-09-05,70.88180000000003,0.51,0.0,58.15,74734.0,Labor Day,2016,09-05,9,5,Monday
2016-09-06,72.69417021276595,0.88,0.0,52.744680851063826,145520.0,None,2016,09-06,9,6,Tuesday
2016-09-07,69.68,0.02,0.0,75.0909090909091,119391.0,None,2016,09-07,9,7,Wednesday
2016-09-08,68.34950000000006,0.0,0.0,15.125,82922.0,None,2016,09-08,9,8,Thursday
2016-09-09,65.10620000000004,0.23,0.0,36.266666666666666,92087.0,None,2016,09-09,9,9,Friday
2016-09-10,62.499200000000044,0.0,0.0,16.28,76027.0,None,2016,09-10,9,10,Saturday
2016-09-11,65.80100000000003,0.0,0.0,1.7916666666666667,64885.0,None,2016,09-11,9,11,Sunday
2016-09-12,68.3205384615385,0.0,0.0,39.0,87562.0,None,2016,09-12,9,12,Monday
2016-09-13,59.11376000000005,0.0,0.0,29.76,86805.0,None,2016,09-13,9,13,Tuesday
2016-09-14,56.40500000000004,0.0,0.0,2.9166666666666665,83634.0,None,2016,09-14,9,14,Wednesday
2016-09-15,62.76896774193553,0.85,0.0,74.93548387096774,109712.0,None,2016,09-15,9,15,Thursday
2016-09-16,65.20133333333337,0.06,0.0,57.96296296296296,83749.0,None,2016,09-16,9,16,Friday
2016-09-17,61.85300000000003,0.0,0.0,29.125,71282.0,None,2016,09-17,9,17,Saturday
2016-09-18,65.81709090909096,0.0,0.0,7.7272727272727275,57585.0,None,2016,09-18,9,18,Sunday
2016-09-19,67.27250000000004,0.01,0.0,4.166666666666667,79612.0,None,2016,09-19,9,19,Monday
2016-09-20,64.58626086956525,0.03,0.0,24.52173913043478,78677.0,None,2016,09-20,9,20,Tuesday
2016-09-21,63.691475000000025,1.88,0.0,60.833333333333336,85670.0,None,2016,09-21,9,21,Wednesday
2016-09-22,62.21000000000006,0.08,0.0,88.83333333333333,81702.0,None,2016,09-22,9,22,Thursday
2016-09-23,61.56725000000003,0.63,0.0,83.16666666666667,81659.0,None,2016,09-23,9,23,Friday
2016-09-24,65.76875000000004,0.0,0.0,73.83333333333333,70968.0,None,2016,09-24,9,24,Saturday
2016-09-25,61.799750000000024,0.23,0.0,64.0,60170.0,None,2016,09-25,9,25,Sunday
2016-09-26,55.54325000000006,0.0,0.0,32.833333333333336,79103.0,None,2016,09-26,9,26,Monday
2016-09-27,51.845000000000034,0.04,0.0,46.166666666666664,78247.0,None,2016,09-27,9,27,Tuesday
2016-09-28,53.80775000000005,0.0,0.0,54.5,81510.0,None,2016,09-28,9,28,Wednesday
2016-09-29,54.61952000000004,0.0,0.0,0.96,86659.0,None,2016,09-29,9,29,Thursday
2016-09-30,57.35975000000004,0.0,0.0,9.333333333333334,84969.0,None,2016,09-30,9,30,Friday
2016-10-01,59.484500000000054,0.0,0.0,14.0,68254.0,None,2016,10-01,10,1,Saturday
2016-10-02,59.639000000000046,0.0,0.0,6.0,59810.0,None,2016,10-02,10,2,Sunday
2016-10-03,62.34275000000005,0.0,0.0,1.0,78844.0,None,2016,10-03,10,3,Monday
2016-10-04,63.38225000000005,0.13,0.0,61.0,83054.0,None,2016,10-04,10,4,Tuesday
2016-10-05,57.20405000000005,0.6,0.0,32.5,83459.0,None,2016,10-05,10,5,Wednesday
2016-10-06,51.57717500000005,1.01,0.0,30.166666666666668,81872.0,None,2016,10-06,10,6,Thursday
2016-10-07,42.581975000000064,0.04,0.0,42.5,84246.0,None,2016,10-07,10,7,Friday
2016-10-08,39.685925000000076,0.0,0.0,9.5,75288.0,None,2016,10-08,10,8,Saturday
2016-10-09,43.079939130434816,0.0,0.0,0.0,59740.0,None,2016,10-09,10,9,Sunday
2016-10-10,59.94257391304356,0.0,0.0,13.043478260869565,74469.0,Columbus Day,2016,10-10,10,10,Monday
2016-10-11,65.27660000000004,0.0,0.0,44.5,81784.0,None,2016,10-11,10,11,Tuesday
2016-10-12,45.069350000000064,0.01,0.0,57.0,79022.0,None,2016,10-12,10,12,Wednesday
2016-10-13,39.36762500000001,0.0,0.0,0.0,84043.0,None,2016,10-13,10,13,Thursday
2016-10-14,54.25347826086964,0.0,0.0,15.826086956521738,82427.0,None,2016,10-14,10,14,Friday
2016-10-15,67.16000000000001,0.0,0.0,81.33333333333333,56228.0,None,2016,10-15,10,15,Saturday
2016-10-16,59.12927272727277,0.01,0.0,46.90909090909091,56378.0,None,2016,10-16,10,16,Sunday
2016-10-17,61.747925000000045,0.65,0.0,51.0,79954.0,None,2016,10-17,10,17,Monday
2016-10-18,53.772950000000044,0.01,0.0,12.333333333333334,83107.0,None,2016,10-18,10,18,Tuesday
2016-10-19,47.09660000000006,0.0,0.0,10.727272727272727,74712.0,None,2016,10-19,10,19,Wednesday
2016-10-20,39.40311578947374,0.0,0.0,16.210526315789473,69895.0,None,2016,10-20,10,20,Thursday
2016-10-21,42.11271304347831,0.0,0.0,34.95652173913044,81187.0,None,2016,10-21,10,21,Friday
2016-10-22,47.70233913043484,0.0,0.0,1.0434782608695652,61191.0,None,2016,10-22,10,22,Saturday
2016-10-23,49.64652500000005,0.0,0.0,5.5,60814.0,None,2016,10-23,10,23,Sunday
2016-10-24,39.86240000000003,0.0,0.0,6.0,77637.0,None,2016,10-24,10,24,Monday
2016-10-25,45.10692500000004,0.56,0.0,81.0,79044.0,None,2016,10-25,10,25,Tuesday
2016-10-26,43.19870000000005,0.33,0.0,90.0,79207.0,None,2016,10-26,10,26,Wednesday
2016-10-27,42.72372500000003,0.0,0.0,43.5,84421.0,None,2016,10-27,10,27,Thursday
2016-10-28,56.68835000000007,0.0,0.0,35.0,85816.0,None,2016,10-28,10,28,Friday
2016-10-29,50.46035000000009,0.06,0.0,79.5,66605.0,None,2016,10-29,10,29,Saturday
2016-10-30,40.29642500000005,0.0,0.0,11.5,52869.0,None,2016,10-30,10,30,Sunday
2016-10-31,49.77005000000003,0.0,0.0,62.0,77403.0,None,2016,10-31,10,31,Monday
2016-11-01,52.80470000000005,0.0,0.0,6.208333333333333,83787.0,None,2016,11-01,11,1,Tuesday
2016-11-02,47.73344000000003,0.0,0.0,55.08,82068.0,None,2016,11-02,11,2,Wednesday
2016-11-03,49.41536000000005,0.0,0.0,10.72,93029.0,None,2016,11-03,11,3,Thursday
2016-11-04,49.24884615384617,0.0,0.0,3.1923076923076925,95778.0,None,2016,11-04,11,4,Friday
2016-11-05,51.75968000000003,0.0,0.0,3.32,66800.0,None,2016,11-05,11,5,Saturday
2016-11-06,55.721840000000036,0.0,0.0,1.76,53121.0,None,2016,11-06,11,6,Sunday
2016-11-07,54.53825000000003,0.0,0.0,51.125,78260.0,None,2016,11-07,11,7,Monday
2016-11-08,47.47250000000003,0.0,0.0,2.5833333333333335,79389.0,None,2016,11-08,11,8,Tuesday
2016-11-09,44.60576000000002,0.0,0.0,12.72,88608.0,None,2016,11-09,11,9,Wednesday
2016-11-10,53.126000000000026,0.0,0.0,1.0,82784.0,None,2016,11-10,11,10,Thursday
2016-11-11,41.511500000000034,0.0,0.0,2.625,82612.0,Veteran's Day,2016,11-11,11,11,Friday
2016-11-12,41.43200000000002,0.0,0.0,1.0,63519.0,None,2016,11-12,11,12,Saturday
2016-11-13,49.329500000000046,0.0,0.0,1.0,50791.0,None,2016,11-13,11,13,Sunday
2016-11-14,44.35448000000004,0.0,0.0,42.44,78636.0,None,2016,11-14,11,14,Monday
2016-11-15,39.95259459459461,0.0,0.0,40.810810810810814,107188.0,None,2016,11-15,11,15,Tuesday
2016-11-16,45.074000000000055,0.0,0.0,18.14814814814815,81564.0,None,2016,11-16,11,16,Wednesday
2016-11-17,50.30900000000003,0.0,0.0,54.125,86824.0,None,2016,11-17,11,17,Thursday
2016-11-18,38.88210714285716,0.8,0.3,87.05357142857143,204565.0,None,2016,11-18,11,18,Friday
2016-11-19,28.217000000000027,0.0,0.0,53.666666666666664,65048.0,None,2016,11-19,11,19,Saturday
2016-11-20,25.547000000000022,0.0,0.0,36.5,53556.0,None,2016,11-20,11,20,Sunday
2016-11-21,29.308250000000044,0.0,0.0,6.041666666666667,78376.0,None,2016,11-21,11,21,Monday
2016-11-22,33.65496153846157,0.74,1.7,81.4423076923077,170238.0,None,2016,11-22,11,22,Tuesday
2016-11-23,33.93023529411765,0.06,0.3,90.0,156818.0,None,2016,11-23,11,23,Wednesday
2016-11-24,34.424000000000014,0.04,0.0,89.64285714285714,93206.0,Thanksgiving Day,2016,11-24,11,24,Thursday
2016-11-25,34.06520000000002,0.0,0.0,80.1,60339.0,None,2016,11-25,11,25,Friday
2016-11-26,32.8867368421053,0.0,0.0,9.605263157894736,73574.0,None,2016,11-26,11,26,Saturday
2016-11-27,33.92469090909094,0.31,0.0,79.98181818181818,110796.0,None,2016,11-27,11,27,Sunday
2016-11-28,46.907529411764735,0.97,0.0,84.23529411764706,149725.0,None,2016,11-28,11,28,Monday
2016-11-29,36.11276923076925,0.01,0.0,88.84615384615384,111928.0,None,2016,11-29,11,29,Tuesday
2016-11-30,36.169803278688555,0.05,0.0,90.0,190638.0,None,2016,11-30,11,30,Wednesday
2016-12-01,35.54910344827587,0.0,0.0,90.0,93542.0,None,2016,12-01,12,1,Thursday
2016-12-02,31.41200000000003,0.0,0.0,90.0,92591.0,None,2016,12-02,12,2,Friday
2016-12-03,30.380720000000018,0.0,0.0,78.44,76077.0,None,2016,12-03,12,3,Saturday
2016-12-04,33.721368421052624,0.13,2.4,87.89473684210526,86699.0,None,2016,12-04,12,4,Sunday
2016-12-05,33.06200000000004,0.0,0.0,45.3,113072.0,None,2016,12-05,12,5,Monday
2016-12-06,25.27625000000005,0.0,0.0,87.45833333333333,86745.0,None,2016,12-06,12,6,Tuesday
2016-12-07,18.357384615384646,0.0,0.0,83.3076923076923,101791.0,None,2016,12-07,12,7,Wednesday
2016-12-08,19.902714285714318,0.0,0.0,72.25,96615.0,None,2016,12-08,12,8,Thursday
2016-12-09,14.651333333333367,0.0,0.0,66.07407407407408,108442.0,None,2016,12-09,12,9,Friday
2016-12-10,9.66025806451616,0.16,2.0,65.70967741935483,89149.0,None,2016,12-10,12,10,Saturday
2016-12-11,17.4525384615385,0.33,5.1,86.36538461538461,99053.0,None,2016,12-11,12,11,Sunday
2016-12-12,4.181947368421066,0.0,0.0,63.5,135165.0,None,2016,12-12,12,12,Monday
2016-12-13,0.3519500000000411,0.0,0.0,3.75,87343.0,None,2016,12-13,12,13,Tuesday
2016-12-14,4.52180000000003,0.0,0.0,15.8,116050.0,None,2016,12-14,12,14,Wednesday
2016-12-15,-2.654499999999954,0.03,0.2,26.041666666666668,87303.0,None,2016,12-15,12,15,Thursday
2016-12-16,9.42892307692312,0.35,5.0,90.0,104632.0,None,2016,12-16,12,16,Friday
2016-12-17,5.126900000000033,0.07,1.1,64.5,67869.0,None,2016,12-17,12,17,Saturday
2016-12-18,-11.397999999999957,0.0,0.0,4.739130434782608,44814.0,None,2016,12-18,12,18,Sunday
2016-12-19,13.550000000000038,0.0,0.0,18.923076923076923,83820.0,None,2016,12-19,12,19,Monday
2016-12-20,30.52100000000002,0.0,0.0,12.791666666666666,88534.0,None,2016,12-20,12,20,Tuesday
2016-12-21,32.74400000000003,0.0,0.0,60.333333333333336,85402.0,None,2016,12-21,12,21,Wednesday
2016-12-22,28.34525000000004,0.0,0.0,4.916666666666667,84920.0,None,2016,12-22,12,22,Thursday
2016-12-23,33.52914285714286,0.1,0.0,72.69047619047619,151497.0,None,2016,12-23,12,23,Friday
2016-12-24,33.83034285714289,0.0,0.0,90.0,85765.0,None,2016,12-24,12,24,Saturday
2016-12-25,34.024852459016415,0.97,0.0,90.0,91433.0,None,2016,12-25,12,25,Sunday
2016-12-26,25.35800000000003,0.0,0.0,86.85185185185185,59322.0,Christmas Day,2016,12-26,12,26,Monday
2016-12-27,19.289000000000044,0.0,0.0,55.208333333333336,75618.0,None,2016,12-27,12,27,Tuesday
2016-12-28,28.638500000000032,0.0,0.0,35.625,81022.0,None,2016,12-28,12,28,Wednesday
2016-12-29,28.805000000000046,0.0,0.0,61.916666666666664,82366.0,None,2016,12-29,12,29,Thursday
2016-12-30,23.31800000000004,0.0,0.0,49.75,81734.0,None,2016,12-30,12,30,Friday
2016-12-31,24.523250000000033,0.0,0.0,43.958333333333336,64473.0,None,2016,12-31,12,31,Saturday
2017-01-01,26.487500000000026,0.0,0.0,42.25,51063.0,None,2017,01-01,1,1,Sunday
2017-01-02,30.403571428571457,0.02,0.0,90.0,99808.0,New Year's Day,2017,01-02,1,2,Monday
2017-01-03,20.438774193548404,0.0,0.0,55.225806451612904,82929.0,None,2017,01-03,1,3,Tuesday
2017-01-04,-1.4756799999999692,0.0,0.0,13.56,85131.0,None,2017,01-04,1,4,Wednesday
2017-01-05,-3.1464516129031854,0.0,0.0,48.193548387096776,89926.0,None,2017,01-05,1,5,Thursday
2017-01-06,-4.441692307692272,0.0,0.0,12.961538461538462,86597.0,None,2017,01-06,1,6,Friday
2017-01-07,1.7225000000000392,0.0,0.0,3.9583333333333335,65994.0,None,2017,01-07,1,7,Saturday
2017-01-08,4.78700000000003,0.0,0.0,37.0,55603.0,None,2017,01-08,1,8,Sunday
2017-01-09,20.522545454545497,0.07,0.7,84.27272727272727,113882.0,None,2017,01-09,1,9,Monday
2017-01-10,20.846810810810837,0.23,2.2,60.67567567567568,113940.0,None,2017,01-10,1,10,Tuesday
2017-01-11,5.6799354838710014,0.12,2.1,72.58064516129032,91208.0,None,2017,01-11,1,11,Wednesday
2017-01-12,5.761538461538493,0.0,0.0,36.76923076923077,96795.0,None,2017,01-12,1,12,Thursday
2017-01-13,-1.9202499999999711,0.0,0.0,55.125,87355.0,None,2017,01-13,1,13,Friday
2017-01-14,10.64075000000003,0.0,0.0,8.791666666666666,66050.0,None,2017,01-14,1,14,Saturday
2017-01-15,11.004928571428609,0.0,0.0,7.107142857142857,59184.0,None,2017,01-15,1,15,Sunday
2017-01-16,22.014500000000034,0.12,0.0,50.675,111604.0,Martin Luther King Jr. Day,2017,01-16,1,16,Monday
2017-01-17,31.178400000000046,0.11,0.6,81.91111111111111,149004.0,None,2017,01-17,1,17,Tuesday
2017-01-18,31.227000000000018,0.0,0.0,16.61111111111111,118851.0,None,2017,01-18,1,18,Wednesday
2017-01-19,33.66336363636366,0.0,0.0,17.34090909090909,146960.0,None,2017,01-19,1,19,Thursday
2017-01-20,35.65873684210527,0.09,0.0,90.0,191471.0,None,2017,01-20,1,20,Friday
2017-01-21,35.66532258064515,0.01,0.0,90.0,184582.0,None,2017,01-21,1,21,Saturday
2017-01-22,35.493384615384635,0.0,0.0,90.0,76447.0,None,2017,01-22,1,22,Sunday
2017-01-23,33.86153488372096,0.0,0.0,90.0,152005.0,None,2017,01-23,1,23,Monday
2017-01-24,32.14176800000004,0.0,0.0,66.8,83902.0,None,2017,01-24,1,24,Tuesday
2017-01-25,29.07338620689658,0.09,2.2,90.13793103448276,102384.0,None,2017,01-25,1,25,Wednesday
2017-01-26,27.42875000000004,0.0,0.0,89.375,90924.0,None,2017,01-26,1,26,Thursday
2017-01-27,24.39500000000005,0.0,0.0,44.5,91525.0,None,2017,01-27,1,27,Friday
2017-01-28,25.971500000000038,0.0,0.0,70.83333333333333,72645.0,None,2017,01-28,1,28,Saturday
2017-01-29,23.52875000000005,0.0,0.0,51.041666666666664,58191.0,None,2017,01-29,1,29,Sunday
2017-01-30,27.882390243902464,0.1,0.6,72.58536585365853,118786.0,None,2017,01-30,1,30,Monday
2017-01-31,34.17938461538464,0.02,0.0,74.66666666666667,105133.0,None,2017,01-31,1,31,Tuesday
2017-02-01,17.261000000000028,0.0,0.3,19.0,86747.0,None,2017,02-01,2,1,Wednesday
2017-02-02,11.228750000000039,0.0,0.0,10.875,87064.0,None,2017,02-02,2,2,Thursday
2017-02-03,12.97475000000003,0.0,0.0,2.0,92496.0,None,2017,02-03,2,3,Friday
2017-02-04,24.662750000000035,0.0,0.0,51.75,72726.0,None,2017,02-04,2,4,Saturday
2017-02-05,22.014500000000037,0.0,0.0,42.791666666666664,58130.0,None,2017,02-05,2,5,Sunday
2017-02-06,23.81000000000004,0.0,0.0,36.208333333333336,82586.0,None,2017,02-06,2,6,Monday
2017-02-07,24.5197837837838,0.01,0.0,74.8108108108108,129796.0,None,2017,02-07,2,7,Tuesday
2017-02-08,7.118000000000031,0.0,0.0,17.291666666666668,90967.0,None,2017,02-08,2,8,Wednesday
2017-02-09,11.02175000000004,0.0,0.0,17.875,88847.0,None,2017,02-09,2,9,Thursday
2017-02-10,31.28600000000002,0.0,0.0,27.875,85539.0,None,2017,02-10,2,10,Friday
2017-02-11,38.14571428571434,0.02,0.0,36.42857142857143,76664.0,None,2017,02-11,2,11,Saturday
2017-02-12,34.57648275862071,0.0,0.0,13.758620689655173,65121.0,None,2017,02-12,2,12,Sunday
2017-02-13,32.910125000000015,0.0,0.0,1.0,57793.0,None,2017,02-13,2,13,Monday
2017-02-14,29.987443478260918,0.0,0.0,6.782608695652174,89002.0,None,2017,02-14,2,14,Tuesday
2017-02-15,23.011550000000057,0.0,0.0,1.6666666666666667,88218.0,None,2017,02-15,2,15,Wednesday
2017-02-16,31.43870000000003,0.0,0.0,28.5,91959.0,None,2017,02-16,2,16,Thursday
2017-02-17,41.741825000000055,0.0,0.0,1.0,92271.0,None,2017,02-17,2,17,Friday
2017-02-18,41.52320000000003,0.0,0.0,8.833333333333334,73680.0,None,2017,02-18,2,18,Saturday
2017-02-19,45.67385000000004,0.0,0.0,45.5,62846.0,None,2017,02-19,2,19,Sunday
2017-02-20,53.88920000000005,0.61,0.0,76.16666666666667,74482.0,Washington's Birthday,2017,02-20,2,20,Monday
2017-02-21,45.71125454545459,0.0,0.0,27.40909090909091,86364.0,None,2017,02-21,2,21,Tuesday
2017-02-22,42.829414634146374,0.0,0.0,53.41463414634146,138713.0,None,2017,02-22,2,22,Wednesday
2017-02-23,32.64650000000004,0.0,0.0,75.45833333333333,93391.0,None,2017,02-23,2,23,Thursday
2017-02-24,25.830846153846192,0.0,0.0,64.07692307692308,93963.0,None,2017,02-24,2,24,Friday
2017-02-25,23.624000000000024,0.0,0.0,25.541666666666668,72214.0,None,2017,02-25,2,25,Saturday
2017-02-26,29.019500000000022,0.0,0.0,50.041666666666664,61533.0,None,2017,02-26,2,26,Sunday
2017-02-27,33.49625000000001,0.0,0.0,57.5,88063.0,None,2017,02-27,2,27,Monday
2017-02-28,36.79900000000003,0.0,0.0,80.30555555555556,136459.0,None,2017,02-28,2,28,Tuesday
2017-03-01,29.668129032258094,0.04,0.8,84.19354838709677,104530.0,None,2017,03-01,3,1,Wednesday
2017-03-02,22.592000000000027,0.0,0.0,18.041666666666668,91641.0,None,2017,03-02,3,2,Thursday
2017-03-03,21.478307692307716,0.01,0.2,44.84615384615385,99628.0,None,2017,03-03,3,3,Friday
2017-03-04,33.44975000000002,0.0,0.0,20.666666666666668,71544.0,None,2017,03-04,3,4,Saturday
2017-03-05,45.77225000000002,0.0,0.0,50.166666666666664,63844.0,None,2017,03-05,3,5,Sunday
2017-03-06,52.576250000000044,0.09,0.0,73.8125,118414.0,None,2017,03-06,3,6,Monday
2017-03-07,37.76375000000004,0.0,0.0,48.208333333333336,90211.0,None,2017,03-07,3,7,Tuesday
2017-03-08,28.52525000000004,0.0,0.0,44.5,91566.0,None,2017,03-08,3,8,Wednesday
2017-03-09,25.287500000000033,0.0,0.0,44.75,95650.0,None,2017,03-09,3,9,Thursday
2017-03-10,11.89925000000004,0.0,0.0,5.875,96325.0,None,2017,03-10,3,10,Friday
2017-03-11,14.072000000000031,0.0,0.0,45.791666666666664,79052.0,None,2017,03-11,3,11,Saturday
2017-03-12,17.171937500000013,0.24,3.4,65.84375,78716.0,None,2017,03-12,3,12,Sunday
2017-03-13,19.064827586206928,0.01,0.3,48.310344827586206,82025.0,None,2017,03-13,3,13,Monday
2017-03-14,16.859750000000044,0.0,0.0,1.7916666666666667,85843.0,None,2017,03-14,3,14,Tuesday
2017-03-15,22.184521739130474,0.0,0.0,4.391304347826087,84046.0,None,2017,03-15,3,15,Wednesday
2017-03-16,32.47640000000003,0.0,0.0,59.63333333333333,115720.0,None,2017,03-16,3,16,Thursday
2017-03-17,36.19760000000003,0.0,0.0,69.96,97433.0,None,2017,03-17,3,17,Friday
2017-03-18,33.112250000000024,0.0,0.0,54.875,74675.0,None,2017,03-18,3,18,Saturday
2017-03-19,39.411500000000025,0.0,0.0,16.833333333333332,62760.0,None,2017,03-19,3,19,Sunday
2017-03-20,44.003750000000025,0.0,0.0,30.5,83702.0,None,2017,03-20,3,20,Monday
2017-03-21,32.278608695652196,0.0,0.0,1.0,85788.0,None,2017,03-21,3,21,Tuesday
2017-03-22,29.279000000000035,0.0,0.0,36.708333333333336,88951.0,None,2017,03-22,3,22,Wednesday
2017-03-23,37.99619512195126,0.17,0.0,86.17073170731707,156813.0,None,2017,03-23,3,23,Thursday
2017-03-24,38.557318181818204,0.01,0.0,90.22727272727273,150122.0,None,2017,03-24,3,24,Friday
2017-03-25,39.21478571428575,0.05,0.0,90.0,81646.0,None,2017,03-25,3,25,Saturday
2017-03-26,37.93223529411768,0.04,0.0,90.0,109375.0,None,2017,03-26,3,26,Sunday
2017-03-27,42.60954838709681,0.0,0.0,63.83870967741935,119333.0,None,2017,03-27,3,27,Monday
2017-03-28,45.07880000000002,0.0,0.0,6.92,97434.0,None,2017,03-28,3,28,Tuesday
2017-03-29,43.34124137931038,0.0,0.0,58.206896551724135,101397.0,None,2017,03-29,3,29,Wednesday
2017-03-30,42.48965517241384,0.02,0.0,88.96551724137932,100929.0,None,2017,03-30,3,30,Thursday
2017-03-31,43.06625000000003,0.0,0.0,42.416666666666664,94803.0,None,2017,03-31,3,31,Friday
2017-04-01,47.77775000000005,0.0,0.0,15.25,74989.0,None,2017,04-01,4,1,Saturday
2017-04-02,47.1611428571429,0.0,0.0,63.82142857142857,80469.0,None,2017,04-02,4,2,Sunday
2017-04-03,48.56103846153848,0.12,0.0,85.42307692307692,201214.0,None,2017,04-03,4,3,Monday
2017-04-04,50.3115862068966,0.0,0.0,28.413793103448278,91438.0,None,2017,04-04,4,4,Tuesday
2017-04-05,44.86175000000003,0.0,0.0,36.375,89737.0,None,2017,04-05,4,5,Wednesday
2017-04-06,43.46450000000002,0.0,0.0,2.7916666666666665,92160.0,None,2017,04-06,4,6,Thursday
2017-04-07,45.41469565217393,0.0,0.0,15.565217391304348,88187.0,None,2017,04-07,4,7,Friday
2017-04-08,57.70550000000003,0.0,0.0,23.208333333333332,69220.0,None,2017,04-08,4,8,Saturday
2017-04-09,59.950400000000045,0.02,0.0,61.6,79274.0,None,2017,04-09,4,9,Sunday
2017-04-10,40.73334883720933,0.18,0.5,85.37209302325581,145712.0,None,2017,04-10,4,10,Monday
2017-04-11,38.48174193548389,0.0,0.0,61.354838709677416,93430.0,None,2017,04-11,4,11,Tuesday
2017-04-12,46.80100000000003,0.16,0.0,71.0,127257.0,None,2017,04-12,4,12,Wednesday
2017-04-13,48.85666666666669,0.0,0.0,83.33333333333333,100184.0,None,2017,04-13,4,13,Thursday
2017-04-14,56.182341463414645,0.3,0.0,69.04878048780488,158449.0,None,2017,04-14,4,14,Friday
2017-04-15,58.611894736842125,1.0,0.0,84.57894736842105,128128.0,None,2017,04-15,4,15,Saturday
2017-04-16,55.124750000000056,0.0,0.0,15.75,62346.0,None,2017,04-16,4,16,Sunday
2017-04-17,50.18000000000006,0.0,0.0,30.083333333333332,88022.0,None,2017,04-17,4,17,Monday
2017-04-18,52.30880000000003,0.15,0.0,78.6,116719.0,None,2017,04-18,4,18,Tuesday
2017-04-19,45.97340000000004,0.8,0.0,83.925,141551.0,None,2017,04-19,4,19,Wednesday
